"lon","lat","sif"
59.75,27.75,0.0966097861528397
60.25,27.75,0.0728219002485275
60.75,27.75,0.0297176875174046
61.25,27.75,-0.0244102422147989
61.75,27.75,0.0898664221167564
62.25,27.75,0.0850240960717201
62.75,27.75,0.058549739420414
63.25,27.75,0.0165412724018097
63.75,27.75,0.0274054575711489
64.25,27.75,0.00929002277553082
64.75,27.75,0.0329823009669781
65.25,27.75,-0.0255502164363861
65.75,27.75,-0.0344996564090252
66.25,27.75,0.0428668037056923
66.75,27.75,0.0262543577700853
67.25,27.75,0.0362242087721825
67.75,27.75,0.0787987411022186
68.25,27.75,0.116322822868824
68.75,27.75,0.150790333747864
69.25,27.75,0.214798226952553
69.75,27.75,0.108268193900585
70.25,27.75,0.0929250344634056
70.75,27.75,0.120068192481995
71.25,27.75,0.143344596028328
71.75,27.75,0.116203442215919
72.25,27.75,0.0168091226369143
72.75,27.75,0.108448870480061
73.25,27.75,0.137993782758713
73.75,27.75,0.13500027358532
74.25,27.75,0.135322362184525
74.75,27.75,0.155915603041649
75.25,27.75,0.111655257642269
75.75,27.75,0.155176892876625
76.25,27.75,0.233031094074249
76.75,27.75,0.0723157003521919
77.25,27.75,-0.039145078510046
77.75,27.75,-0.0549799688160419
78.25,27.75,0.156836524605751
78.75,27.75,0.161951720714569
79.25,27.75,0.201743349432945
79.75,27.75,0.195815846323967
80.25,27.75,0.258290976285934
80.75,27.75,0.373662978410721
81.25,27.75,0.373223036527634
81.75,27.75,0.162325978279114
82.25,27.75,0.336120367050171
82.75,27.75,0.254716217517853
83.25,27.75,0.19728296995163
83.75,27.75,0.31409940123558
84.25,27.75,0.432433813810349
84.75,27.75,0.28242239356041
85.25,27.75,0.34895247220993
85.75,27.75,0.392742663621902
86.25,27.75,0.3467136323452
86.75,27.75,0.54045832157135
87.25,27.75,0.167472690343857
87.75,27.75,0.0322315916419029
88.25,27.75,0.324016392230988
88.75,27.75,0.303787261247635
89.25,27.75,0.291308611631393
89.75,27.75,0.422502785921097
90.25,27.75,0.456759929656982
90.75,27.75,0.175297617912292
91.25,27.75,0.359510123729706
91.75,27.75,0.158776164054871
92.25,27.75,0.290598124265671
92.75,27.75,0.54839152097702
93.25,27.75,0.277817130088806
93.75,27.75,0.514669835567474
94.25,27.75,0.393110752105713
94.75,27.75,0.312224596738815
95.25,27.75,0.52134644985199
95.75,27.75,0.532814264297485
96.25,27.75,0.547374725341797
96.75,27.75,0.391265332698822
97.25,27.75,0.163350835442543
97.75,27.75,0.159716427326202
98.25,27.75,0.521564424037933
98.75,27.75,0.104043424129486
99.25,27.75,0.303065478801727
99.75,27.75,0.270821690559387
100.25,27.75,0.119981944561005
100.75,27.75,0.181747198104858
101.25,27.75,0.240057602524757
101.75,27.75,0.310040354728699
102.25,27.75,0.590915739536285
102.75,27.75,0.66420966386795
103.25,27.75,0.617756724357605
103.75,27.75,0.706458032131195
104.25,27.75,1.31030213832855
104.75,27.75,0.993458092212677
105.75,27.75,0.523425459861755
106.25,27.75,0.321389824151993
106.75,27.75,0.581725358963013
107.25,27.75,0.595064163208008
107.75,27.75,0.527658462524414
108.25,27.75,0.550231695175171
108.75,27.75,0.533839762210846
109.25,27.75,0.668123602867126
109.75,27.75,0.682636499404907
110.25,27.75,0.59324848651886
110.75,27.75,0.643052577972412
111.25,27.75,0.568596959114075
111.75,27.75,0.580253958702087
112.25,27.75,0.56793999671936
112.75,27.75,0.465859055519104
113.25,27.75,0.508811593055725
113.75,27.75,0.720093190670013
114.25,27.75,0.574496030807495
114.75,27.75,0.53170770406723
115.25,27.75,0.645940005779266
115.75,27.75,0.647633135318756
116.25,27.75,0.593338489532471
116.75,27.75,0.533088386058807
117.25,27.75,0.495267748832703
117.75,27.75,0.443623304367065
118.25,27.75,0.489321798086166
118.75,27.75,0.440955400466919
119.25,27.75,0.506337225437164
119.75,27.75,0.453959226608276
120.25,27.75,0.401629388332367
120.75,27.75,0.233862161636353
-114.25,27.25,-0.0753428786993027
-113.75,27.25,-0.137490674853325
-113.25,27.25,-0.110930390655994
-112.75,27.25,-0.0299469474703074
-110.25,27.25,-0.0220023542642593
-109.75,27.25,-0.036961879581213
-109.25,27.25,0.233323410153389
-108.75,27.25,0.416516751050949
-108.25,27.25,0.318791717290878
-107.75,27.25,0.210200741887093
-107.25,27.25,0.0994757935404778
-106.75,27.25,0.0772755071520805
-106.25,27.25,0.0782744586467743
-105.75,27.25,0.0450383052229881
-105.25,27.25,0.0479275211691856
-104.75,27.25,0.143617898225784
-104.25,27.25,0.075880654156208
-103.75,27.25,0.0953954979777336
-103.25,27.25,0.0717630535364151
-102.75,27.25,0.0193968713283539
-102.25,27.25,0.0855439826846123
-101.75,27.25,0.0666438341140747
-101.25,27.25,0.111845843493938
-100.75,27.25,0.0641295164823532
-100.25,27.25,0.204830199480057
-99.75,27.25,0.111005127429962
-99.25,27.25,0.0980961993336678
-98.75,27.25,0.152617618441582
-98.25,27.25,0.119509093463421
-97.75,27.25,0.132523223757744
-82.25,27.25,0.180033400654793
-81.75,27.25,0.260989904403687
-81.25,27.25,0.400623112916946
-80.75,27.25,0.359713762998581
-80.25,27.25,0.273459315299988
-13.25,27.25,-0.00696351518854499
-12.75,27.25,0.114138469099998
-12.25,27.25,0.105027705430984
-11.75,27.25,0.00456442451104522
-11.25,27.25,0.00187832734081894
-10.75,27.25,-0.0183027107268572
-10.25,27.25,-0.0189126692712307
-9.75,27.25,0.0800400823354721
-9.25,27.25,0.049660500138998
-8.75,27.25,-0.0174499806016684
-8.25,27.25,0.022000215947628
-7.75,27.25,0.0155014181509614
-7.25,27.25,0.064245693385601
-6.75,27.25,0.0298354588449001
-6.25,27.25,-0.0167736168950796
-5.75,27.25,-0.0511752516031265
-5.25,27.25,-0.0447087772190571
-4.75,27.25,0.0550370588898659
-4.25,27.25,0.00293295807205141
-3.75,27.25,0.0294780191034079
-3.25,27.25,0.0285087674856186
-2.75,27.25,0.0804135650396347
-2.25,27.25,0.069080226123333
-1.75,27.25,0.0295574124902487
-1.25,27.25,0.0347537621855736
-0.75,27.25,-0.0203097350895405
-0.25,27.25,-0.0172257162630558
0.25,27.25,0.0312318429350853
0.75,27.25,0.0126585615798831
1.25,27.25,-0.000357847660779953
1.75,27.25,0.09185840934515
2.25,27.25,0.0803607255220413
2.75,27.25,0.0145687675103545
3.25,27.25,-0.00403882842510939
3.75,27.25,0.0933393016457558
4.25,27.25,0.0521346926689148
4.75,27.25,0.0108859678730369
5.25,27.25,-0.0195281747728586
5.75,27.25,0.00127981940750033
6.25,27.25,0.140925079584122
6.75,27.25,0.0378977730870247
7.25,27.25,-0.0675234496593475
7.75,27.25,-0.0231586545705795
8.25,27.25,0.07162194699049
8.75,27.25,0.0338453650474548
9.25,27.25,0.00229355064220726
9.75,27.25,0.065994568169117
10.25,27.25,0.0895024314522743
10.75,27.25,-0.0139090921729803
11.25,27.25,0.0607642754912376
11.75,27.25,0.10847832262516
12.25,27.25,-0.0349076725542545
12.75,27.25,0.102349251508713
13.25,27.25,-0.0749508589506149
13.75,27.25,0.0556328818202019
14.25,27.25,0.0821563526988029
14.75,27.25,-0.0143310604617
15.25,27.25,-0.0706757679581642
15.75,27.25,0.0541528426110744
16.25,27.25,0.0354999713599682
16.75,27.25,0.0595274418592453
17.25,27.25,-0.0329248383641243
17.75,27.25,0.0937061756849289
18.25,27.25,-0.0190749280154705
18.75,27.25,0.0264634117484093
19.25,27.25,0.0394060537219048
19.75,27.25,-0.0486445426940918
20.25,27.25,0.0319066867232323
20.75,27.25,0.0396335124969482
21.25,27.25,0.049055241048336
21.75,27.25,0.000693889101967216
22.25,27.25,0.106192119419575
22.75,27.25,0.08930903673172
23.25,27.25,-0.000194406762602739
23.75,27.25,0.045160174369812
24.25,27.25,-0.0150728337466717
24.75,27.25,0.024394229054451
25.25,27.25,0.00166422873735428
25.75,27.25,0.102488748729229
26.25,27.25,0.0381581857800484
26.75,27.25,0.050056453794241
27.25,27.25,0.0642175525426865
27.75,27.25,0.0739992037415504
28.25,27.25,0.0509587489068508
28.75,27.25,0.066657267510891
29.25,27.25,0.12410294264555
29.75,27.25,0.0581170208752155
30.25,27.25,0.0686691179871559
30.75,27.25,0.074698731303215
31.25,27.25,0.0776257589459419
31.75,27.25,0.0825113877654076
32.25,27.25,0.10880982875824
32.75,27.25,0.121343560516834
33.25,27.25,-0.0312183294445276
35.75,27.25,-0.0482705570757389
36.25,27.25,-0.0196181870996952
36.75,27.25,0.00642221188172698
37.25,27.25,0.0693916007876396
37.75,27.25,-0.0232329517602921
38.25,27.25,0.0383951552212238
38.75,27.25,0.0556810535490513
39.25,27.25,-0.0076821930706501
39.75,27.25,0.0315020345151424
40.25,27.25,-0.00473979907110333
40.75,27.25,2.05527362595603e-06
41.25,27.25,-0.0182231962680817
41.75,27.25,-0.00266150152310729
42.25,27.25,-0.0453528724610806
42.75,27.25,0.0327282100915909
43.25,27.25,0.068288080394268
43.75,27.25,0.0276917479932308
44.25,27.25,-0.0270329955965281
44.75,27.25,0.0449082180857658
45.25,27.25,-0.0513829439878464
45.75,27.25,-0.0605294033885002
46.25,27.25,0.0239941030740738
46.75,27.25,-0.001540950499475
47.25,27.25,0.0811274722218513
47.75,27.25,0.0716608837246895
48.25,27.25,0.130297347903252
48.75,27.25,0.0355066247284412
49.25,27.25,0.0513187609612942
53.25,27.25,-0.030052661895752
53.75,27.25,0.00309827551245689
54.25,27.25,0.1129360049963
54.75,27.25,0.0303656831383705
55.25,27.25,0.0526668764650822
55.75,27.25,0.0225538536906242
56.25,27.25,0.0343379899859428
56.75,27.25,0.0250330027192831
57.25,27.25,0.0888948738574982
57.75,27.25,0.00699860090389848
58.25,27.25,-0.0152396028861403
58.75,27.25,0.0386081598699093
59.25,27.25,-0.00129488052334636
59.75,27.25,0.0653911232948303
60.25,27.25,0.0108898421749473
60.75,27.25,0.00612198980525136
61.25,27.25,0.0533631928265095
61.75,27.25,0.0757398158311844
62.25,27.25,-0.00370985828340054
62.75,27.25,0.113584190607071
63.25,27.25,0.059365838766098
63.75,27.25,0.0369321964681149
64.25,27.25,0.0243948772549629
64.75,27.25,0.0831710770726204
65.25,27.25,-0.00604516547173262
65.75,27.25,-0.0270168110728264
66.25,27.25,0.0315620452165604
66.75,27.25,0.0309306886047125
67.25,27.25,0.0450317226350307
67.75,27.25,0.0616684593260288
68.25,27.25,0.162347853183746
68.75,27.25,0.149137020111084
69.25,27.25,0.132611840963364
69.75,27.25,0.0860664993524551
70.25,27.25,0.111812390387058
70.75,27.25,0.0722031742334366
71.25,27.25,0.163287162780762
71.75,27.25,0.0746108442544937
72.25,27.25,0.108918003737926
72.75,27.25,0.00656918715685606
73.25,27.25,0.0672730877995491
73.75,27.25,0.0597653537988663
74.25,27.25,0.120665468275547
74.75,27.25,0.192343026399612
75.25,27.25,0.216952115297318
75.75,27.25,0.107890747487545
76.25,27.25,0.339464396238327
76.75,27.25,0.251225709915161
77.25,27.25,0.0705888792872429
77.75,27.25,0.0382119715213776
78.25,27.25,0.015591342933476
78.75,27.25,0.10328858345747
79.25,27.25,0.267059862613678
79.75,27.25,0.238689810037613
80.25,27.25,0.166176110506058
80.75,27.25,0.159105405211449
81.25,27.25,0.276692807674408
81.75,27.25,0.302410662174225
82.25,27.25,0.385306417942047
82.75,27.25,0.0811065658926964
83.25,27.25,0.189377576112747
83.75,27.25,0.320813536643982
84.25,27.25,0.337264716625214
84.75,27.25,0.224188417196274
85.25,27.25,0.416567444801331
85.75,27.25,0.351074397563934
86.25,27.25,0.547993123531342
86.75,27.25,0.361356735229492
87.25,27.25,0.392025947570801
87.75,27.25,0.361754417419434
88.25,27.25,0.251614689826965
88.75,27.25,0.372176498174667
89.25,27.25,0.444882422685623
89.75,27.25,0.383511334657669
90.25,27.25,0.361363500356674
90.75,27.25,0.408328950405121
91.25,27.25,0.422228395938873
91.75,27.25,0.203187838196754
92.25,27.25,0.226815864443779
92.75,27.25,0.292296379804611
93.25,27.25,0.247070074081421
93.75,27.25,0.327485829591751
94.25,27.25,0.503160774707794
94.75,27.25,0.412125587463379
95.25,27.25,0.655964076519012
95.75,27.25,0.503798246383667
96.25,27.25,0.548044085502625
96.75,27.25,0.312100648880005
97.25,27.25,0.253082066774368
97.75,27.25,-0.0788668543100357
98.75,27.25,0.438356786966324
99.25,27.25,0.469213098287582
99.75,27.25,0.390732198953629
100.25,27.25,0.437181621789932
100.75,27.25,0.271401643753052
101.25,27.25,0.422439306974411
101.75,27.25,0.403335481882095
102.25,27.25,0.501464366912842
102.75,27.25,0.682147681713104
103.25,27.25,0.627403616905212
103.75,27.25,0.615037977695465
104.25,27.25,0.775156617164612
104.75,27.25,0.695524334907532
105.25,27.25,0.64306116104126
105.75,27.25,0.443055182695389
106.25,27.25,0.50016862154007
106.75,27.25,0.309420794248581
107.25,27.25,0.309045493602753
107.75,27.25,0.435395777225494
108.25,27.25,0.55613648891449
108.75,27.25,0.47831729054451
109.25,27.25,0.533990144729614
109.75,27.25,0.683686077594757
110.25,27.25,0.692634701728821
110.75,27.25,0.474453538656235
111.25,27.25,0.577839314937592
111.75,27.25,0.610325217247009
112.25,27.25,0.547567307949066
112.75,27.25,0.50298136472702
113.25,27.25,0.606342077255249
113.75,27.25,0.544960141181946
114.25,27.25,0.542725801467896
114.75,27.25,0.556489050388336
115.25,27.25,0.57301276922226
115.75,27.25,0.507106482982635
116.25,27.25,0.604164123535156
116.75,27.25,0.568468272686005
117.25,27.25,0.474557906389236
117.75,27.25,0.513179421424866
118.25,27.25,0.378284335136414
118.75,27.25,0.415633499622345
119.25,27.25,0.503792464733124
119.75,27.25,0.461745023727417
120.25,27.25,0.333667546510696
-113.25,26.75,-0.0644808560609818
-112.75,26.75,0.0064730946905911
-112.25,26.75,-0.00433605024591088
-111.75,26.75,-0.00619368115440011
-109.75,26.75,-0.0255225747823715
-109.25,26.75,0.0084649370983243
-108.75,26.75,0.285888612270355
-108.25,26.75,0.365778863430023
-107.75,26.75,0.358498603105545
-107.25,26.75,0.19717088341713
-106.75,26.75,0.129377812147141
-106.25,26.75,0.0521891377866268
-105.75,26.75,0.0724183022975922
-105.25,26.75,0.0887319073081017
-104.75,26.75,0.0524387545883656
-104.25,26.75,0.0406439863145351
-103.75,26.75,0.0103629557415843
-103.25,26.75,-0.00520449923351407
-102.75,26.75,-0.0202215220779181
-102.25,26.75,-0.0315011702477932
-101.75,26.75,0.0695337727665901
-101.25,26.75,0.120001308619976
-100.75,26.75,0.0922723188996315
-100.25,26.75,0.125195518136024
-99.75,26.75,0.214202016592026
-99.25,26.75,0.169868037104607
-98.75,26.75,0.141560032963753
-98.25,26.75,0.192550182342529
-97.75,26.75,0.165122359991074
-82.25,26.75,-0.0170835219323635
-81.75,26.75,0.216159671545029
-81.25,26.75,0.322269469499588
-80.75,26.75,0.278552740812302
-80.25,26.75,0.286371201276779
-78.75,26.75,-0.070981077849865
-78.25,26.75,0.023515360429883
-13.25,26.75,0.00571957463398576
-12.75,26.75,0.0984596908092499
-12.25,26.75,0.0128293400630355
-11.75,26.75,0.0544172674417496
-11.25,26.75,0.0500110313296318
-10.75,26.75,-0.0264909695833921
-10.25,26.75,-0.0079459035769105
-9.75,26.75,0.055317685008049
-9.25,26.75,-0.011784840375185
-8.75,26.75,0.0338641777634621
-8.25,26.75,0.0311028566211462
-7.75,26.75,0.04234379529953
-7.25,26.75,0.0256018694490194
-6.75,26.75,-0.00834589451551437
-6.25,26.75,0.0277076717466116
-5.75,26.75,-0.0341975353658199
-5.25,26.75,0.0144643047824502
-4.75,26.75,0.0401141196489334
-4.25,26.75,0.0377080664038658
-3.75,26.75,0.0344290174543858
-3.25,26.75,-0.0335560366511345
-2.75,26.75,0.0849959328770638
-2.25,26.75,0.0955027043819427
-1.75,26.75,0.0418237745761871
-1.25,26.75,-0.0219251569360495
-0.75,26.75,-0.0849862918257713
-0.25,26.75,0.0488137640058994
0.25,26.75,0.0497542396187782
0.75,26.75,0.132567793130875
1.25,26.75,0.023954214528203
1.75,26.75,-0.0251108538359404
2.25,26.75,-0.00550824077799916
2.75,26.75,0.0379148572683334
3.25,26.75,0.0493400022387505
3.75,26.75,0.0578491948544979
4.25,26.75,-0.0244265589863062
4.75,26.75,0.0289814602583647
5.25,26.75,0.0780536159873009
5.75,26.75,0.0523294322192669
6.25,26.75,0.0131027810275555
6.75,26.75,0.00746505334973335
7.25,26.75,-0.0334572866559029
7.75,26.75,0.0305656064301729
8.25,26.75,0.0316901728510857
8.75,26.75,0.109533071517944
9.25,26.75,0.0542766042053699
9.75,26.75,0.0359490923583508
10.25,26.75,-0.0270252022892237
10.75,26.75,0.0642718374729156
11.25,26.75,0.0531400553882122
11.75,26.75,0.0368063524365425
12.25,26.75,0.0933545380830765
12.75,26.75,0.0748199671506882
13.25,26.75,0.0610439032316208
13.75,26.75,0.0661297515034676
14.25,26.75,0.0457978397607803
14.75,26.75,-0.0100004868581891
15.25,26.75,0.0136042051017284
15.75,26.75,0.102708891034126
16.25,26.75,0.0189851447939873
16.75,26.75,-0.0167345236986876
17.25,26.75,0.0689482837915421
17.75,26.75,0.0324047356843948
18.25,26.75,-0.0191249512135983
18.75,26.75,0.0816899463534355
19.25,26.75,-0.0420937798917294
19.75,26.75,0.0465393625199795
20.25,26.75,0.0704495832324028
20.75,26.75,0.0397128388285637
21.25,26.75,0.0299004726111889
21.75,26.75,0.0862764269113541
22.25,26.75,0.0640421137213707
22.75,26.75,0.054316196590662
23.25,26.75,0.00769315427169204
23.75,26.75,0.0643771439790726
24.25,26.75,0.0636219009757042
24.75,26.75,0.069889172911644
25.25,26.75,0.00428587337955832
25.75,26.75,0.0800227671861649
26.25,26.75,0.0260469224303961
26.75,26.75,0.137683138251305
27.25,26.75,0.095970407128334
27.75,26.75,0.0647637024521828
28.25,26.75,-0.00919636338949203
28.75,26.75,0.0438637509942055
29.25,26.75,0.065806545317173
29.75,26.75,0.156189829111099
30.25,26.75,0.0180418137460947
30.75,26.75,0.101564899086952
31.25,26.75,0.0961896255612373
31.75,26.75,0.171033471822739
32.25,26.75,-0.0214536041021347
32.75,26.75,0.125358432531357
33.25,26.75,0.132581427693367
33.75,26.75,-0.00453876564279199
36.25,26.75,0.0228375792503357
36.75,26.75,-0.0407323017716408
37.25,26.75,0.000175820969161578
37.75,26.75,-0.0139734242111444
38.25,26.75,0.0319285169243813
38.75,26.75,-0.0390243530273438
39.25,26.75,0.0344825424253941
39.75,26.75,0.0669194087386131
40.25,26.75,-0.0847927257418633
40.75,26.75,0.0270210430026054
41.25,26.75,0.0140974810346961
41.75,26.75,0.0719058141112328
42.25,26.75,0.00397265516221523
42.75,26.75,-0.0309947654604912
43.25,26.75,0.0803846269845963
43.75,26.75,0.0252418667078018
44.25,26.75,0.00851499289274216
44.75,26.75,0.00611086608842015
45.25,26.75,0.029853817075491
45.75,26.75,0.0276864599436522
46.25,26.75,0.0674282535910606
46.75,26.75,0.0779556781053543
47.25,26.75,0.0427265577018261
47.75,26.75,0.131101354956627
48.25,26.75,0.108804062008858
48.75,26.75,0.129832938313484
49.25,26.75,0.0660189315676689
49.75,26.75,0.0169099997729063
53.75,26.75,0.0515587627887726
54.25,26.75,0.00955440104007721
54.75,26.75,0.0440294295549393
55.25,26.75,0.0490529239177704
57.25,26.75,0.0108725819736719
57.75,26.75,-0.0220617931336164
58.25,26.75,-0.00413988344371319
58.75,26.75,0.0134697984904051
59.25,26.75,0.0565490461885929
59.75,26.75,0.0837737992405891
60.25,26.75,0.0436958223581314
60.75,26.75,-0.0164189618080854
61.25,26.75,-0.0920874997973442
61.75,26.75,0.00485810311511159
62.25,26.75,-0.0377997271716595
62.75,26.75,-0.0177702661603689
63.25,26.75,0.0383923053741455
63.75,26.75,0.0659405514597893
64.25,26.75,0.0345656014978886
64.75,26.75,-0.0145021378993988
65.25,26.75,0.000808293640147895
65.75,26.75,-0.0627159476280212
66.25,26.75,0.0343752801418304
66.75,26.75,0.062436867505312
67.25,26.75,-0.00141430459916592
67.75,26.75,0.0870475247502327
68.25,26.75,0.191784933209419
68.75,26.75,0.0825492888689041
69.25,26.75,0.086955338716507
69.75,26.75,0.113732993602753
70.25,26.75,0.072689101099968
70.75,26.75,0.0407897271215916
71.25,26.75,0.0843366980552673
71.75,26.75,0.0532921776175499
72.25,26.75,0.058850284665823
72.75,26.75,0.146413773298264
73.25,26.75,0.0335616059601307
73.75,26.75,0.0518157221376896
74.25,26.75,0.190708830952644
74.75,26.75,0.160595133900642
75.25,26.75,0.205695137381554
75.75,26.75,0.204393193125725
76.25,26.75,0.162756860256195
76.75,26.75,0.236534923315048
77.25,26.75,0.0901796445250511
77.75,26.75,0.246992588043213
78.25,26.75,0.165415838360786
78.75,26.75,0.121219404041767
79.25,26.75,0.193233102560043
79.75,26.75,0.21227402985096
80.25,26.75,0.20858508348465
80.75,26.75,0.224424213171005
81.25,26.75,0.208634033799171
81.75,26.75,0.297004550695419
82.25,26.75,0.238005310297012
82.75,26.75,0.203151553869247
83.25,26.75,0.0668594762682915
83.75,26.75,0.0986318066716194
84.25,26.75,0.198996722698212
84.75,26.75,0.375156670808792
85.25,26.75,0.305484682321548
85.75,26.75,0.413502395153046
86.25,26.75,0.293362438678741
86.75,26.75,0.227924332022667
87.25,26.75,0.342987626791
87.75,26.75,0.546432971954346
88.25,26.75,0.313792556524277
88.75,26.75,0.530917167663574
89.25,26.75,0.512954771518707
89.75,26.75,0.698583602905273
90.25,26.75,0.34559690952301
90.75,26.75,0.605365514755249
91.25,26.75,0.4428531229496
91.75,26.75,0.497367262840271
92.25,26.75,0.366892099380493
92.75,26.75,0.488461852073669
93.25,26.75,0.351608902215958
93.75,26.75,0.536997079849243
94.25,26.75,0.462576240301132
94.75,26.75,0.595653235912323
95.25,26.75,0.610489547252655
95.75,26.75,0.226716831326485
96.25,26.75,0.231653422117233
96.75,26.75,0.34947881102562
97.25,26.75,0.0322205424308777
97.75,26.75,0.167504608631134
98.25,26.75,0.301518648862839
98.75,26.75,0.0305403564125299
99.25,26.75,0.324372529983521
99.75,26.75,0.493579983711243
100.25,26.75,0.526901423931122
100.75,26.75,0.0597795583307743
101.25,26.75,0.502315580844879
101.75,26.75,0.292671263217926
102.25,26.75,0.395781993865967
102.75,26.75,0.442290276288986
103.25,26.75,0.48774316906929
103.75,26.75,0.535851299762726
104.25,26.75,0.660458624362946
104.75,26.75,0.603557825088501
105.25,26.75,0.668887436389923
105.75,26.75,0.13974267244339
106.25,26.75,0.255808711051941
106.75,26.75,0.350630193948746
107.25,26.75,0.564579010009766
107.75,26.75,0.634529173374176
108.25,26.75,0.302223265171051
108.75,26.75,0.57396274805069
109.25,26.75,0.549246847629547
109.75,26.75,0.565472185611725
110.25,26.75,0.687435150146484
110.75,26.75,0.589177966117859
111.25,26.75,0.495032668113708
111.75,26.75,0.707228362560272
112.25,26.75,0.596956551074982
112.75,26.75,0.501273393630981
113.25,26.75,0.63397890329361
113.75,26.75,0.572592735290527
114.25,26.75,0.548263549804688
114.75,26.75,0.640237271785736
115.25,26.75,0.534482538700104
115.75,26.75,0.370452284812927
116.25,26.75,0.655417621135712
116.75,26.75,0.459083735942841
117.25,26.75,0.469317883253098
117.75,26.75,0.401589035987854
118.25,26.75,0.42893248796463
118.75,26.75,0.50705224275589
119.25,26.75,0.342618614435196
119.75,26.75,0.255159854888916
-112.25,26.25,-0.0109418639913201
-111.75,26.25,-0.0408122725784779
-109.25,26.25,0.0362214371562004
-108.75,26.25,0.126984938979149
-108.25,26.25,0.351524531841278
-107.75,26.25,0.336606293916702
-107.25,26.25,0.318217247724533
-106.75,26.25,0.183160960674286
-106.25,26.25,0.112968608736992
-105.75,26.25,-0.00569763407111168
-105.25,26.25,0.0554037094116211
-104.75,26.25,-0.0104073248803616
-104.25,26.25,-0.00321075320243835
-103.75,26.25,0.126751258969307
-103.25,26.25,0.0147995194420218
-102.75,26.25,0.0276313293725252
-102.25,26.25,0.026982594281435
-101.75,26.25,0.0666100084781647
-101.25,26.25,0.063264437019825
-100.75,26.25,-0.0239197891205549
-100.25,26.25,0.120422035455704
-99.75,26.25,0.12906251847744
-99.25,26.25,0.125082686543465
-98.75,26.25,0.170773014426231
-98.25,26.25,0.131423652172089
-97.75,26.25,0.190268635749817
-81.75,26.25,0.118865594267845
-81.25,26.25,0.283111602067947
-80.75,26.25,0.226800203323364
-80.25,26.25,0.11606327444315
-77.25,26.25,0.0443601980805397
-14.25,26.25,0.087115965783596
-13.75,26.25,0.0314497873187065
-13.25,26.25,0.091169573366642
-12.75,26.25,0.0934541076421738
-12.25,26.25,-0.00779205374419689
-11.75,26.25,0.0469023324549198
-11.25,26.25,-0.0254968535155058
-10.75,26.25,0.0151828061789274
-10.25,26.25,0.0250810347497463
-9.75,26.25,0.028264382854104
-9.25,26.25,0.0902190506458282
-8.75,26.25,-0.047001626342535
-8.25,26.25,0.055108442902565
-7.75,26.25,0.108375824987888
-7.25,26.25,0.0333457216620445
-6.75,26.25,0.0461996980011463
-6.25,26.25,0.0574095584452152
-5.75,26.25,-0.00604416988790035
-5.25,26.25,-0.0210932865738869
-4.75,26.25,0.0268142148852348
-4.25,26.25,-0.0119074638932943
-3.75,26.25,-0.00964197050780058
-3.25,26.25,0.00095856684492901
-2.75,26.25,-0.00774340704083443
-2.25,26.25,0.00908820237964392
-1.75,26.25,-0.0254672449082136
-1.25,26.25,0.0802624300122261
-0.75,26.25,-0.0284325685352087
-0.25,26.25,0.000566107511986047
0.25,26.25,0.0563189536333084
0.75,26.25,-0.00815513264387846
1.25,26.25,0.00620809569954872
1.75,26.25,0.0169242862612009
2.25,26.25,0.114047229290009
2.75,26.25,0.0293847396969795
3.25,26.25,-0.0113981533795595
3.75,26.25,0.0444467626512051
4.25,26.25,-0.0658363476395607
4.75,26.25,-0.0291389096528292
5.25,26.25,-0.0155777800828218
5.75,26.25,0.0229959208518267
6.25,26.25,-0.0329588688910007
6.75,26.25,0.0169987343251705
7.25,26.25,0.0241288021206856
7.75,26.25,0.0709980726242065
8.25,26.25,0.0379271768033504
8.75,26.25,0.0735115259885788
9.25,26.25,-0.0100138019770384
9.75,26.25,0.0766338855028152
10.25,26.25,0.0170840956270695
10.75,26.25,-0.0324373655021191
11.25,26.25,0.0428924523293972
11.75,26.25,0.0226369928568602
12.25,26.25,0.0402122549712658
12.75,26.25,-0.00599547568708658
13.25,26.25,0.105015151202679
13.75,26.25,-0.00816098693758249
14.25,26.25,0.041174553334713
14.75,26.25,0.0233925115317106
15.25,26.25,0.0754120796918869
15.75,26.25,0.0705603212118149
16.25,26.25,0.024965088814497
16.75,26.25,0.0385804697871208
17.25,26.25,0.0526620224118233
17.75,26.25,-0.0282879676669836
18.25,26.25,-0.010170734487474
18.75,26.25,0.0234069414436817
19.25,26.25,-0.0259567853063345
19.75,26.25,0.0238128323107958
20.25,26.25,-0.0831457525491714
20.75,26.25,0.0126423425972462
21.25,26.25,0.088092528283596
21.75,26.25,0.061932347714901
22.25,26.25,0.0116400495171547
22.75,26.25,0.0154112493619323
23.25,26.25,0.0745687410235405
23.75,26.25,0.0214977636933327
24.25,26.25,-0.0206890758126974
24.75,26.25,0.047571923583746
25.25,26.25,0.035651333630085
25.75,26.25,-0.0109600285068154
26.25,26.25,0.0773642212152481
26.75,26.25,0.0726804733276367
27.25,26.25,0.0752642005681992
27.75,26.25,0.0312260277569294
28.25,26.25,0.136079385876656
28.75,26.25,-0.00278875394724309
29.25,26.25,0.161498665809631
29.75,26.25,0.238789081573486
30.25,26.25,0.0827886015176773
30.75,26.25,0.061832457780838
31.25,26.25,0.165519937872887
31.75,26.25,0.141900539398193
32.25,26.25,0.113240920007229
32.75,26.25,0.164716735482216
33.25,26.25,0.0157364923506975
